code,type,city_id,state,lat,lon
17602,STANDARD,Lancaster, PA,40.04,-76.30
17602,STANDARD,Fertility, PA,40.04,-76.30
17602,STANDARD,Lyndon, PA,40.04,-76.30
17602,STANDARD,Meadia Heights, PA,40.04,-76.30
17602,STANDARD,Willow View Heights, PA,40.04,-76.30
17602,STANDARD,Zooks Corner, PA,40.04,-76.30
17603,STANDARD,Lancaster, PA,40.04,-76.30
17603,STANDARD,Rohrerstown, PA,40.04,-76.30
17603,STANDARD,Leaf Park, PA,40.04,-76.30
17603,STANDARD,Manor Ridge, PA,40.04,-76.30
17603,STANDARD,New Danville, PA,40.04,-76.30
17603,STANDARD,Roherstown, PA,40.04,-76.30
17603,STANDARD,West Lancaster, PA,40.04,-76.30
17604,PO BOX,Lancaster, PA,40.04,-76.30
17605,PO BOX,Lancaster, PA,40.04,-76.30
17605,PO BOX,E Lancaster, PA,40.04,-76.30
17605,PO BOX,East Lancaster, PA,40.04,-76.30
17606,PO BOX,Lancaster, PA,40.04,-76.30
17607,PO BOX,Lancaster, PA,40.04,-76.30
17608,PO BOX,Lancaster, PA,40.04,-76.30
17611,STANDARD,Lancaster, PA,40.01,-76.37
17622,UNIQUE,Lancaster, PA,40.04,-76.31
17622,UNIQUE,Qvc Network Inc, PA,40.04,-76.31
17699,UNIQUE,Lancaster, PA,40.04,-76.30
17699,UNIQUE,Qvc Network Inc, PA,40.04,-76.30
17942,PO BOX,Landingville, PA,40.62,-76.12
17040,STANDARD,Landisburg, PA,40.34,-77.30
17040,STANDARD,Alinda, PA,40.34,-77.30
17040,STANDARD,Landisbg, PA,40.34,-77.30
17040,STANDARD,Lebo, PA,40.34,-77.30
17538,STANDARD,Landisville, PA,40.09,-76.41
17538,STANDARD,Salunga, PA,40.09,-76.41
17538,STANDARD,Bamford, PA,40.09,-76.41
18827,PO BOX,Lanesboro, PA,41.96,-75.58
18232,STANDARD,Lansford, PA,40.83,-75.88
18440,PO BOX,La Plume, PA,41.55,-75.75
18626,PO BOX,Laporte, PA,41.41,-76.49
18234,PO BOX,Lattimer Mines, PA,40.95,-76.00
18234,PO BOX,Lattimer Mnes, PA,40.95,-76.00
17835,PO BOX,Laurelton, PA,40.94,-77.20
18059,STANDARD,Laurys Station, PA,40.72,-75.53
18059,STANDARD,Laurys Sta, PA,40.72,-75.53
17943,PO BOX,Lavelle, PA,40.76,-76.39
17041,PO BOX,Lawn, PA,40.22,-76.55
16929,STANDARD,Lawrenceville, PA,41.99,-77.12
16929,STANDARD,E Lawrencevle, PA,41.99,-77.12
16929,STANDARD,Somers Lane, PA,41.99,-77.12
18828,STANDARD,Lawton, PA,41.78,-76.06
18828,STANDARD,Rushville, PA,41.78,-76.06
17042,STANDARD,Lebanon, PA,40.34,-76.42
17042,STANDARD,Cleona, PA,40.34,-76.42
17042,STANDARD,Colebrook, PA,40.34,-76.42
17042,STANDARD,Cornwall Boro, PA,40.34,-76.42
17042,STANDARD,Cornwall Borough, PA,40.34,-76.42
17042,STANDARD,Avon, PA,40.34,-76.42
17042,STANDARD,Avon Heights, PA,40.34,-76.42
17042,STANDARD,Beverly Hts, PA,40.34,-76.42
17042,STANDARD,Buffalo Sprs, PA,40.34,-76.42
17042,STANDARD,Ebenezer, PA,40.34,-76.42
17042,STANDARD,Flintville, PA,40.34,-76.42
17042,STANDARD,Fontana, PA,40.34,-76.42
17042,STANDARD,Heilmandale, PA,40.34,-76.42
17042,STANDARD,Iona, PA,40.34,-76.42
17042,STANDARD,Leb, PA,40.34,-76.42
17042,STANDARD,Mount Wilson, PA,40.34,-76.42
17042,STANDARD,N Cornwall, PA,40.34,-76.42
17042,STANDARD,North Lebanon, PA,40.34,-76.42
17042,STANDARD,Rocherty, PA,40.34,-76.42
17046,STANDARD,Lebanon, PA,40.34,-76.42
17046,STANDARD,Swatara Township, PA,40.34,-76.42
17046,STANDARD,Swatara Twp, PA,40.34,-76.42
19533,STANDARD,Leesport, PA,40.44,-75.96
19533,STANDARD,Dauberville, PA,40.44,-75.96
19533,STANDARD,Fairview Heights, PA,40.44,-75.96
18235,STANDARD,Lehighton, PA,40.83,-75.71
18235,STANDARD,Lehightn Bor0, PA,40.83,-75.71
18235,STANDARD,Lehighton Borough, PA,40.83,-75.71
18235,STANDARD,Weissport, PA,40.83,-75.71
18001,PO BOX,Lehigh Valley, PA,40.66,-75.55
18002,PO BOX,Lehigh Valley, PA,40.66,-75.55
18003,UNIQUE,Lehigh Valley, PA,40.66,-75.55
18003,UNIQUE,Business Reply Mail, PA,40.66,-75.55
18627,PO BOX,Lehman, PA,41.31,-76.03
17231,PO BOX,Lemasters, PA,39.85,-77.84
17043,STANDARD,Lemoyne, PA,40.24,-76.89
17043,STANDARD,Wormleysburg, PA,40.24,-76.89
17043,STANDARD,Washington Ht, PA,40.24,-76.89
17043,STANDARD,Wormleysbg, PA,40.24,-76.89
19534,STANDARD,Lenhartsville, PA,40.57,-75.89
19534,STANDARD,Krumsville, PA,40.57,-75.89
17540,STANDARD,Leola, PA,40.09,-76.18
17540,STANDARD,Bareville, PA,40.09,-76.18
17540,STANDARD,Leacock, PA,40.09,-76.18
17540,STANDARD,Oregon, PA,40.09,-76.18
17540,STANDARD,Rockrimmin Ridge, PA,40.09,-76.18
18829,STANDARD,Le Raysville, PA,41.83,-76.18
18829,STANDARD,Leraysville, PA,41.83,-76.18
17339,STANDARD,Lewisberry, PA,40.13,-76.86
17339,STANDARD,Alpine, PA,40.13,-76.86
17339,STANDARD,Fortney, PA,40.13,-76.86
17339,STANDARD,Pinetown, PA,40.13,-76.86
17339,STANDARD,Silver Lake, PA,40.13,-76.86
17837,STANDARD,Lewisburg, PA,40.96,-76.89
17837,STANDARD,Brook Park, PA,40.96,-76.89
17837,STANDARD,Buffalo X Rds, PA,40.96,-76.89
17837,STANDARD,College Park, PA,40.96,-76.89
17837,STANDARD,East Buffalo, PA,40.96,-76.89
17837,STANDARD,Fairville, PA,40.96,-76.89
17837,STANDARD,Kelly, PA,40.96,-76.89
17837,STANDARD,Kelly Point, PA,40.96,-76.89
17837,STANDARD,Kelly X Rds, PA,40.96,-76.89
17837,STANDARD,Linntown, PA,40.96,-76.89
17837,STANDARD,Lochiel, PA,40.96,-76.89
17837,STANDARD,Mazeppa, PA,40.96,-76.89
17837,STANDARD,West Acres, PA,40.96,-76.89
17044,STANDARD,Lewistown, PA,40.59,-77.57
17044,STANDARD,Bratton, PA,40.59,-77.57
17044,STANDARD,Colonial Hill, PA,40.59,-77.57
17044,STANDARD,Hawstone, PA,40.59,-77.57
17044,STANDARD,Horningford, PA,40.59,-77.57
17044,STANDARD,Juniata Terr, PA,40.59,-77.57
17044,STANDARD,Klondyke, PA,40.59,-77.57
17044,STANDARD,Lewistown Jun, PA,40.59,-77.57
17044,STANDARD,Lewistwn, PA,40.59,-77.57
17044,STANDARD,Longfellow, PA,40.59,-77.57
17044,STANDARD,Maitland, PA,40.59,-77.57
17044,STANDARD,Paintersville, PA,40.59,-77.57
17044,STANDARD,Strodes Mills, PA,40.59,-77.57
17044,STANDARD,Vira, PA,40.59,-77.57
16930,STANDARD,Liberty, PA,41.55,-77.10
16930,STANDARD,Hartsfield, PA,41.55,-77.10
16930,STANDARD,Sebring, PA,41.55,-77.10
19535,PO BOX,Limekiln, PA,40.35,-75.78
18060,PO BOX,Limeport, PA,40.50,-75.44
17744,STANDARD,Linden, PA,41.27,-77.15
17744,STANDARD,Level Corner, PA,41.27,-77.15
17744,STANDARD,Pine Run, PA,41.27,-77.15
17543,STANDARD,Lititz, PA,40.15,-76.30
17543,STANDARD,Brunnerville, PA,40.15,-76.30
17543,STANDARD,Brickerville, PA,40.15,-76.30
17543,STANDARD,Fairland, PA,40.15,-76.30
17543,STANDARD,Halfville, PA,40.15,-76.30
17543,STANDARD,Kissel Hill, PA,40.15,-76.30
17543,STANDARD,Lexington, PA,40.15,-76.30
17543,STANDARD,Lime Rock, PA,40.15,-76.30
17543,STANDARD,Millway, PA,40.15,-76.30
17543,STANDARD,Poplar Grove, PA,40.15,-76.30
17543,STANDARD,Rothsville, PA,40.15,-76.30
17543,STANDARD,Speedwell, PA,40.15,-76.30
18830,STANDARD,Little Meadows, PA,41.99,-76.13
18830,STANDARD,Little Mdws, PA,41.99,-76.13
17340,STANDARD,Littlestown, PA,39.74,-77.08
17340,STANDARD,Kingsdale, PA,39.74,-77.08
17340,STANDARD,White Hall, PA,39.74,-77.08
17045,STANDARD,Liverpool, PA,40.57,-76.99
17045,STANDARD,Mount Patrick, PA,40.57,-76.99
17045,STANDARD,Oriental, PA,40.57,-76.99
17944,PO BOX,Llewellyn, PA,40.66,-76.26
17745,STANDARD,Lock Haven, PA,41.13,-77.45
17745,STANDARD,Farrandsville, PA,41.13,-77.45
17745,STANDARD,Flemington, PA,41.13,-77.45
17745,STANDARD,Caldwell, PA,41.13,-77.45
17745,STANDARD,Crestmont, PA,41.13,-77.45
17745,STANDARD,Dunnstown, PA,41.13,-77.45
17745,STANDARD,Haneyville, PA,41.13,-77.45
17745,STANDARD,Sagamore Hill, PA,41.13,-77.45
17745,STANDARD,Sunset Pines, PA,41.13,-77.45
17745,STANDARD,Swissdale, PA,41.13,-77.45
17945,PO BOX,Locustdale, PA,40.77,-76.37
17840,PO BOX,Locust Gap, PA,40.79,-76.43
17747,STANDARD,Loganton, PA,41.03,-77.30
17747,STANDARD,Tylersville, PA,41.03,-77.30
17747,STANDARD,Booneville, PA,41.03,-77.30
17747,STANDARD,Eastville, PA,41.03,-77.30
17747,STANDARD,Greenburr, PA,41.03,-77.30
17747,STANDARD,Logan Mills, PA,41.03,-77.30
17747,STANDARD,Rosecrans, PA,41.03,-77.30
17342,PO BOX,Loganville, PA,39.85,-76.70
18334,STANDARD,Long Pond, PA,41.05,-75.44
18628,STANDARD,Lopez, PA,41.45,-76.29
17946,PO BOX,Lost Creek, PA,40.81,-76.22
17946,PO BOX,Raven Run, PA,40.81,-76.22
17047,STANDARD,Loysville, PA,40.38,-77.33
17047,STANDARD,Andersonburg, PA,40.38,-77.33
17047,STANDARD,Bixler, PA,40.38,-77.33
17047,STANDARD,Cisna Run, PA,40.38,-77.33
17047,STANDARD,Couchtown, PA,40.38,-77.33
17047,STANDARD,Fort Robinson, PA,40.38,-77.33
17047,STANDARD,Ne Madison, PA,40.38,-77.33
17047,STANDARD,Sw Madison, PA,40.38,-77.33
17232,STANDARD,Lurgan, PA,40.13,-77.64
17048,STANDARD,Lykens, PA,40.56,-76.69
17048,STANDARD,Erdman, PA,40.56,-76.69
17048,STANDARD,Loyalton, PA,40.56,-76.69
17048,STANDARD,Specktown, PA,40.56,-76.69
19536,PO BOX,Lyon Station, PA,40.52,-75.74
18237,STANDARD,Mcadoo, PA,40.90,-75.99
17049,STANDARD,Mc Alisterville, PA,40.65,-77.28
17049,STANDARD,Mc Alistervle, PA,40.65,-77.28
17049,STANDARD,Bunkertown, PA,40.65,-77.28
17049,STANDARD,Mc Alistervl, PA,40.65,-77.28
17049,STANDARD,Mcalistervle, PA,40.65,-77.28
17049,STANDARD,Swales, PA,40.65,-77.28
17841,STANDARD,Mc Clure, PA,40.70,-77.31
17841,STANDARD,Alfarata, PA,40.70,-77.31
17841,STANDARD,Bannerville, PA,40.70,-77.31
17841,STANDARD,Belltown, PA,40.70,-77.31
17841,STANDARD,Crossgrove, PA,40.70,-77.31
17841,STANDARD,Decatur, PA,40.70,-77.31
17841,STANDARD,Mcclure, PA,40.70,-77.31
17841,STANDARD,Shindle, PA,40.70,-77.31
17841,STANDARD,Soradoville, PA,40.70,-77.31
17841,STANDARD,Wagner, PA,40.70,-77.31
17841,STANDARD,West Beaver, PA,40.70,-77.31
17223,STANDARD,Fort Littleton, PA,40.06,-77.93
17223,STANDARD,Fort Littletn, PA,40.06,-77.93
17223,STANDARD,Ft Littleton, PA,40.06,-77.93
17223,STANDARD,Mc Connellsburg, PA,40.06,-77.93
17233,STANDARD,Mc Connellsburg, PA,39.93,-77.99
17233,STANDARD,Mc Connellsbg, PA,39.93,-77.99
17233,STANDARD,Andover, PA,39.93,-77.99
17233,STANDARD,Cito, PA,39.93,-77.99
17233,STANDARD,Knobsville, PA,39.93,-77.99
17233,STANDARD,Mcconnellsburg, PA,39.93,-77.99
17233,STANDARD,Webster Mills, PA,39.93,-77.99
17748,PO BOX,Mc Elhattan, PA,41.16,-77.35
17748,PO BOX,Mcelhattan, PA,41.16,-77.35
17748,PO BOX,Youngdale, PA,41.16,-77.35
17749,PO BOX,Mc Ewensville, PA,41.07,-76.81
17749,PO BOX,Mcewensville, PA,41.07,-76.81
17343,PO BOX,Mc Knightstown, PA,39.90,-77.34
17343,PO BOX,Mcknightstown, PA,39.90,-77.34
17344,STANDARD,Mc Sherrystown, PA,39.80,-77.01
17344,STANDARD,Mcsherrystown, PA,39.80,-77.01
17051,STANDARD,Mc Veytown, PA,40.49,-77.74
17051,STANDARD,Atkinsons Mills, PA,40.49,-77.74
17051,STANDARD,Atkinsons Mls, PA,40.49,-77.74
17051,STANDARD,Little Kansas, PA,40.49,-77.74
17051,STANDARD,Mcveytown, PA,40.49,-77.74
17051,STANDARD,Mcveytwn, PA,40.49,-77.74
17051,STANDARD,Ryde, PA,40.49,-77.74
17750,PO BOX,Mackeyville, PA,41.05,-77.43
18062,STANDARD,Macungie, PA,40.51,-75.55
17948,STANDARD,Mahanoy City, PA,40.81,-76.13
17948,STANDARD,Morea, PA,40.81,-76.13
17948,STANDARD,New Boston, PA,40.81,-76.13
17948,STANDARD,Boston Run, PA,40.81,-76.13
17948,STANDARD,Bowmans, PA,40.81,-76.13
17948,STANDARD,Coles, PA,40.81,-76.13
17948,STANDARD,Craigs, PA,40.81,-76.13
17948,STANDARD,Hills Terrace, PA,40.81,-76.13
17948,STANDARD,Mahanoy Cty, PA,40.81,-76.13
17948,STANDARD,Mahanoy Cy, PA,40.81,-76.13
17948,STANDARD,Morea Colliery, PA,40.81,-76.13
17948,STANDARD,Park Place, PA,40.81,-76.13
17948,STANDARD,Shoemakers, PA,40.81,-76.13
17948,STANDARD,St Nicholas, PA,40.81,-76.13
17948,STANDARD,Trenton, PA,40.81,-76.13
17948,STANDARD,Wiggans, PA,40.81,-76.13
17949,PO BOX,Mahanoy Plane, PA,40.76,-76.07
16932,STANDARD,Mainesburg, PA,41.78,-76.96
16932,STANDARD,Sullivan, PA,41.78,-76.96
17345,STANDARD,Manchester, PA,40.06,-76.72
17345,STANDARD,Strinestown, PA,40.06,-76.72
17545,STANDARD,Manheim, PA,40.16,-76.39
17545,STANDARD,Elstonville, PA,40.16,-76.39
17545,STANDARD,Elwyn Terrace, PA,40.16,-76.39
17545,STANDARD,Lancaster Junction, PA,40.16,-76.39
17545,STANDARD,Mastersonville, PA,40.16,-76.39
17545,STANDARD,Mount Hope, PA,40.16,-76.39
17545,STANDARD,Old Line, PA,40.16,-76.39
17545,STANDARD,Sporting Hill, PA,40.16,-76.39
16933,STANDARD,Mansfield, PA,41.80,-77.07
16933,STANDARD,Bungy, PA,41.80,-77.07
16933,STANDARD,Canoe Camp, PA,41.80,-77.07
16933,STANDARD,Cherry Flats, PA,41.80,-77.07
16933,STANDARD,E Charleston, PA,41.80,-77.07
16933,STANDARD,Kellytown, PA,41.80,-77.07
16933,STANDARD,Lambs Creek, PA,41.80,-77.07
16933,STANDARD,Rutland, PA,41.80,-77.07
16933,STANDARD,Whitneyville, PA,41.80,-77.07
17052,STANDARD,Mapleton Depot, PA,40.37,-77.97
17052,STANDARD,Mapleton Dep, PA,40.37,-77.97
17052,STANDARD,Bankstown, PA,40.37,-77.97
17052,STANDARD,Barneytown, PA,40.37,-77.97
17052,STANDARD,Birdville, PA,40.37,-77.97
17052,STANDARD,Knightsville, PA,40.37,-77.97
17547,STANDARD,Marietta, PA,40.05,-76.55
17547,STANDARD,Shocks Mills, PA,40.05,-76.55
17235,PO BOX,Marion, PA,39.86,-77.67
17832,PO BOX,Marion Heights, PA,40.80,-76.46
17832,PO BOX,Marion Height, PA,40.80,-76.46
17951,PO BOX,Mar Lin, PA,40.68,-76.23
18335,PO BOX,Marshalls Creek, PA,41.04,-75.12
18335,PO BOX,Marshalls Crk, PA,41.04,-75.12
18063,PO BOX,Martins Creek, PA,40.85,-75.19
17952,PO BOX,Mary D, PA,40.75,-76.06
17053,STANDARD,Marysville, PA,40.33,-76.93
18336,STANDARD,Matamoras, PA,41.35,-74.70
17054,PO BOX,Mattawana, PA,40.49,-77.72
19538,PO BOX,Maxatawny, PA,40.52,-75.74
17550,PO BOX,Maytown, PA,40.07,-76.58
17050,STANDARD,Mechanicsburg, PA,40.24,-77.02
17050,STANDARD,Hampden Township, PA,40.24,-77.02
17050,STANDARD,Hampden Twp, PA,40.24,-77.02
17050,STANDARD,Silver Spg Tp, PA,40.24,-77.02
17050,STANDARD,Silver Spring Township, PA,40.24,-77.02
17050,STANDARD,Defense Depot, PA,40.24,-77.02
17050,STANDARD,Goodhope, PA,40.24,-77.02
17050,STANDARD,Hampden Station, PA,40.24,-77.02
17050,STANDARD,Hogestown, PA,40.24,-77.02
17050,STANDARD,Mech, PA,40.24,-77.02
17050,STANDARD,Mechancsbrg, PA,40.24,-77.02
17050,STANDARD,Mechbg, PA,40.24,-77.02
17050,STANDARD,Navy Ships, PA,40.24,-77.02
17050,STANDARD,Navy Sup Dpt, PA,40.24,-77.02
17050,STANDARD,Trindle Sprg, PA,40.24,-77.02
17050,STANDARD,Wertzville, PA,40.24,-77.02
17055,STANDARD,Mechanicsburg, PA,40.21,-77.00
17055,STANDARD,Bowmansdale, PA,40.21,-77.00
17055,STANDARD,Andersontown, PA,40.21,-77.00
17055,STANDARD,Brandtsville, PA,40.21,-77.00
17055,STANDARD,Defense Depot, PA,40.21,-77.00
17055,STANDARD,Lisburn, PA,40.21,-77.00
17055,STANDARD,Locust Point, PA,40.21,-77.00
17055,STANDARD,Mech, PA,40.21,-77.00
17055,STANDARD,Mechancsbrg, PA,40.21,-77.00
17055,STANDARD,Mechbg, PA,40.21,-77.00
17055,STANDARD,Mount Allen, PA,40.21,-77.00
17055,STANDARD,Navy Ships, PA,40.21,-77.00
17055,STANDARD,Navy Sup Dpt, PA,40.21,-77.00
17055,STANDARD,Shepherdstown, PA,40.21,-77.00
17055,STANDARD,Upper Allen, PA,40.21,-77.00
17055,STANDARD,Williams Grv, PA,40.21,-77.00
17055,STANDARD,Winding Hill, PA,40.21,-77.00
18629,STANDARD,Mehoopany, PA,41.56,-76.06
18629,STANDARD,Forkston Township, PA,41.56,-76.06
18629,STANDARD,Forkston Twp, PA,41.56,-76.06
17236,STANDARD,Mercersburg, PA,39.83,-77.90
17236,STANDARD,Africa, PA,39.83,-77.90
17236,STANDARD,Charlestown, PA,39.83,-77.90
17236,STANDARD,Claylick, PA,39.83,-77.90
17236,STANDARD,Cove Gap, PA,39.83,-77.90
17236,STANDARD,Dickey, PA,39.83,-77.90
17236,STANDARD,Kasiesville, PA,39.83,-77.90
17236,STANDARD,Markes, PA,39.83,-77.90
17236,STANDARD,Peters, PA,39.83,-77.90
17236,STANDARD,Shimpstown, PA,39.83,-77.90
17236,STANDARD,Sylvan, PA,39.83,-77.90
19539,STANDARD,Mertztown, PA,40.49,-75.68
19539,STANDARD,Dryville, PA,40.49,-75.68
19539,STANDARD,Fredericksville, PA,40.49,-75.68
19539,STANDARD,Hancock, PA,40.49,-75.68
19539,STANDARD,Klines Corner, PA,40.49,-75.68
19539,STANDARD,Longswamp, PA,40.49,-75.68
19539,STANDARD,Lower Longswamp, PA,40.49,-75.68
19539,STANDARD,Oreville, PA,40.49,-75.68
19539,STANDARD,Shamrock Station, PA,40.49,-75.68
18630,STANDARD,Meshoppen, PA,41.61,-76.04
17056,PO BOX,Mexico, PA,40.52,-77.32
17842,STANDARD,Middleburg, PA,40.78,-77.04
17842,STANDARD,Coon Hunter, PA,40.78,-77.04
17842,STANDARD,Kissimmee, PA,40.78,-77.04
17842,STANDARD,Meiser, PA,40.78,-77.04
17842,STANDARD,Middleswarth, PA,40.78,-77.04
17842,STANDARD,Swineford, PA,40.78,-77.04
16935,STANDARD,Middlebury Center, PA,41.89,-77.30
16935,STANDARD,Middlebry Ctr, PA,41.89,-77.30
16935,STANDARD,Crooked Creek, PA,41.89,-77.30
16935,STANDARD,Keeneyville, PA,41.89,-77.30
16935,STANDARD,Mdby Center, PA,41.89,-77.30
16935,STANDARD,Middlebury, PA,41.89,-77.30
16935,STANDARD,Niles Valley, PA,41.89,-77.30
16935,STANDARD,Shortsville, PA,41.89,-77.30
17953,PO BOX,Middleport, PA,40.72,-76.08
17057,STANDARD,Middletown, PA,40.19,-76.70
17057,STANDARD,H I A, PA,40.19,-76.70
17057,STANDARD,Hbg Inter Airp, PA,40.19,-76.70
17057,STANDARD,Londonderry, PA,40.19,-76.70
17057,STANDARD,Lower Swatara, PA,40.19,-76.70
17057,STANDARD,Mdt, PA,40.19,-76.70
17057,STANDARD,Middletwn, PA,40.19,-76.70
17057,STANDARD,Midltwn, PA,40.19,-76.70
17057,STANDARD,Royalton, PA,40.19,-76.70
17057,STANDARD,Shope Gardens, PA,40.19,-76.70
17058,STANDARD,Mifflin, PA,40.56,-77.40
17058,STANDARD,Doyles Mills, PA,40.56,-77.40
17058,STANDARD,Mccoysville, PA,40.56,-77.40
17058,STANDARD,Nook, PA,40.56,-77.40
17844,STANDARD,Mifflinburg, PA,40.92,-77.04
17844,STANDARD,Cowan, PA,40.92,-77.04
17844,STANDARD,Dice, PA,40.92,-77.04
17844,STANDARD,Foresthill, PA,40.92,-77.04
17844,STANDARD,Red Bank, PA,40.92,-77.04
17844,STANDARD,West Buffalo, PA,40.92,-77.04
17844,STANDARD,Whitesprings, PA,40.92,-77.04
17883,PO BOX,Vicksburg, PA,40.94,-76.98
17059,STANDARD,Mifflintown, PA,40.57,-77.39
17059,STANDARD,Arch Rock, PA,40.57,-77.39
17059,STANDARD,Cuba Mills, PA,40.57,-77.39
17059,STANDARD,Denholm, PA,40.57,-77.39
17059,STANDARD,East Salem, PA,40.57,-77.39
17059,STANDARD,Fermanagh, PA,40.57,-77.39
17059,STANDARD,Jericho Mills, PA,40.57,-77.39
17059,STANDARD,Macedonia, PA,40.57,-77.39
17059,STANDARD,Van Wert, PA,40.57,-77.39
17059,STANDARD,Walker, PA,40.57,-77.39
17059,STANDARD,Zooks Dam, PA,40.57,-77.39
18631,PO BOX,Mifflinville, PA,41.02,-76.30
18831,STANDARD,Milan, PA,41.90,-76.52
18443,STANDARD,Milanville, PA,41.67,-75.06
18632,STANDARD,Mildred, PA,41.47,-76.37
18337,STANDARD,Milford, PA,41.32,-74.80
17060,STANDARD,Mill Creek, PA,40.43,-77.92
17060,STANDARD,Mill Crk, PA,40.43,-77.92
17060,STANDARD,Mlcreek, PA,40.43,-77.92
17061,STANDARD,Millersburg, PA,40.54,-76.95
17061,STANDARD,Killinger, PA,40.54,-76.95
17061,STANDARD,Lenkerville, PA,40.54,-76.95
17061,STANDARD,Millersbg, PA,40.54,-76.95
17061,STANDARD,Rife, PA,40.54,-76.95
17061,STANDARD,Upper Paxton, PA,40.54,-76.95
17062,STANDARD,Millerstown, PA,40.55,-77.15
17062,STANDARD,Donnally Mill, PA,40.55,-77.15
17062,STANDARD,Eshcol, PA,40.55,-77.15
17062,STANDARD,Knousetown, PA,40.55,-77.15
17062,STANDARD,Reward, PA,40.55,-77.15
17062,STANDARD,Seven Stars, PA,40.55,-77.15
17551,STANDARD,Millersville, PA,40.00,-76.35
17551,STANDARD,Slackwater, PA,40.00,-76.35
16936,STANDARD,Millerton, PA,41.98,-76.95
16936,STANDARD,Daggett, PA,41.98,-76.95
16936,STANDARD,Jackson Smt, PA,41.98,-76.95
16936,STANDARD,Jobs Corners, PA,41.98,-76.95
17751,STANDARD,Mill Hall, PA,41.10,-77.49
17751,STANDARD,Bald Eagle, PA,41.10,-77.49
17751,STANDARD,Cedar Springs, PA,41.10,-77.49
17751,STANDARD,Clintondale, PA,41.10,-77.49
17751,STANDARD,Parvin, PA,41.10,-77.49
17751,STANDARD,Rote, PA,41.10,-77.49
17767,PO BOX,Salona, PA,41.08,-77.45
17767,PO BOX,Mill Hall, PA,41.08,-77.45
17845,STANDARD,Millmont, PA,40.86,-77.23
17845,STANDARD,Gleniron, PA,40.86,-77.23
17845,STANDARD,Laurel Park, PA,40.86,-77.23
18340,PO BOX,Millrift, PA,41.40,-74.74
16937,STANDARD,Mills, PA,41.90,-77.75
17846,STANDARD,Millville, PA,41.12,-76.52
17846,STANDARD,Eyers Grove, PA,41.12,-76.52
17846,STANDARD,Iola, PA,41.12,-76.52
17846,STANDARD,Pine Summit, PA,41.12,-76.52
17846,STANDARD,Sereno, PA,41.12,-76.52
18239,PO BOX,Milnesville, PA,40.95,-76.00
17063,STANDARD,Milroy, PA,40.71,-77.58
17063,STANDARD,Locke Mills, PA,40.71,-77.58
17063,STANDARD,Naginey, PA,40.71,-77.58
17063,STANDARD,Roseann, PA,40.71,-77.58
17063,STANDARD,Siglerville, PA,40.71,-77.58
17847,STANDARD,Milton, PA,41.00,-76.85
17847,STANDARD,E Chillisquaq, PA,41.00,-76.85
17847,STANDARD,E Lewisburg, PA,41.00,-76.85
17847,STANDARD,Limestonevle, PA,41.00,-76.85
17954,STANDARD,Minersville, PA,40.69,-76.25
18341,PO BOX,Minisink Hills, PA,41.00,-75.13
18341,PO BOX,Minisink Hls, PA,41.00,-75.13
19540,STANDARD,Mohnton, PA,40.28,-75.98
19540,STANDARD,Alleghenyville, PA,40.28,-75.98
19540,STANDARD,Angelica, PA,40.28,-75.98
19540,STANDARD,Beckersville, PA,40.28,-75.98
19540,STANDARD,Hummels Store, PA,40.28,-75.98
19540,STANDARD,Knauers, PA,40.28,-75.98
19540,STANDARD,Maple Grove Park, PA,40.28,-75.98
19541,STANDARD,Mohrsville, PA,40.47,-76.02
19542,PO BOX,Monocacy Station, PA,40.26,-75.74
19542,PO BOX,Monocacy Sta, PA,40.26,-75.74
18832,STANDARD,Monroeton, PA,41.71,-76.47
17237,STANDARD,Mont Alto, PA,39.83,-77.55
17850,PO BOX,Montandon, PA,40.96,-76.86
17850,PO BOX,Chillisquaque, PA,40.96,-76.86
17850,PO BOX,W Chillisquaq, PA,40.96,-76.86
17752,STANDARD,Montgomery, PA,41.17,-76.87
17752,STANDARD,Brady, PA,41.17,-76.87
17754,STANDARD,Montoursville, PA,41.24,-76.92
17754,STANDARD,Bella Vista, PA,41.24,-76.92
17754,STANDARD,Farragut, PA,41.24,-76.92
17754,STANDARD,Loyalsockvle, PA,41.24,-76.92
17754,STANDARD,Lyc Co Airprt, PA,41.24,-76.92
17754,STANDARD,Upper Fairfld, PA,41.24,-76.92
18801,STANDARD,Montrose, PA,41.83,-75.87
19543,STANDARD,Morgantown, PA,40.15,-75.90
16938,STANDARD,Morris, PA,41.65,-77.27
16938,STANDARD,Blackwell, PA,41.65,-77.27
16938,STANDARD,Hoytville, PA,41.65,-77.27
16938,STANDARD,Lorenton, PA,41.65,-77.27
16938,STANDARD,Nauvoo, PA,41.65,-77.27
16938,STANDARD,Oregon Hill, PA,41.65,-77.27
16938,STANDARD,Plank, PA,41.65,-77.27
16939,PO BOX,Morris Run, PA,41.66,-77.04
18444,STANDARD,Moscow, PA,41.33,-75.52
18444,STANDARD,Covington Township, PA,41.33,-75.52
18444,STANDARD,Covington Twp, PA,41.33,-75.52
18444,STANDARD,Elmhurst Township, PA,41.33,-75.52
18444,STANDARD,Elmhurst Twp, PA,41.33,-75.52
18444,STANDARD,Madison Township, PA,41.33,-75.52
18444,STANDARD,Madison Twp, PA,41.33,-75.52
18444,STANDARD,Roaring Bk Tp, PA,41.33,-75.52
